Host Response Rate,Is Superhost,neighbourhood,Neighborhood Group,City,Postal Code,Country,Property Type,Room Type,Accomodates,Bathrooms,Bedrooms,Beds,Square Feet,Price,Guests Included,Min Nights,Reviews,First Review,Last Review,Overall Rating,Accuracy Rating,Cleanliness Rating,Checkin Rating,Communication Rating,Location Rating,Value Rating,Instant Bookable,Business Travel Ready,host_response_time,host_tenure,avg_rating,rating_consistency
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10961.0,Germany,Apartment,Entire home/apt,5,1.5,1.0,3.0,810.0,60.0,2,90,163,05-28-13,01-08-19,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,,9.5,0.5477225575051661
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
100%,t,Mitte,Mitte,Berlin,10117.0,Germany,Apartment,Private room,1,1.0,1.0,1.0,0.0,55.0,1,1,43,09-08-14,04-16-19,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,2,,9.666666666666666,0.5163977794943222
